"Objektart","Strassenart","Unfallschwere","Unfalltyp","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,1,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Fussgängerunfall",1,1,1,0,3,0,0,0,2,0,3,0,3,0,0,3,1,1,0,1,2,0,0,2,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",1,0,1,0,0,3,0,0,0,0,0,2,0,1,2,0,0,0,1,0,1,0,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Ueberholunfall",1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Auffahrunfall",33,29,22,31,25,22,40,20,16,34,27,32,24,21,32,17,22,25,23,20,12,12,7,7,10
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",6,5,8,5,8,8,5,4,1,2,5,2,6,5,6,3,4,7,2,3,2,1,2,1,2
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",13,10,2,17,5,5,9,9,4,2,10,3,3,2,5,4,7,0,0,6,3,0,0,2,4
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",25,25,30,21,19,12,21,24,10,18,3,21,22,17,18,21,18,26,16,11,10,9,8,12,8
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",3,0,0,1,3,5,0,6,3,1,4,4,1,3,2,1,3,7,3,2,3,4,3,4,3
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",10,10,6,10,9,4,13,10,6,8,6,8,5,11,15,20,8,4,14,8,6,3,8,12,4
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",22,14,29,19,13,26,13,17,6,16,13,15,14,17,14,5,7,2,4,9,12,14,12,16,16
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Tierunfall",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Ueberholunfall",11,8,9,7,17,5,2,6,6,10,3,2,3,5,14,1,3,9,4,2,0,1,3,5,2
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Auffahrunfall",12,3,0,7,5,6,5,0,3,6,3,1,3,3,0,4,1,1,0,3,1,2,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",1,7,5,2,0,1,5,4,2,2,0,0,0,3,2,3,0,1,0,1,0,1,1,2,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",2,6,4,6,2,2,0,1,1,4,3,4,0,0,2,3,2,0,0,1,0,0,0,0,1
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",3,6,8,3,4,2,0,3,5,3,3,2,3,2,3,1,4,6,3,3,3,2,7,2,3
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",7,6,1,7,8,5,8,10,3,4,5,0,3,8,7,2,2,4,6,3,7,4,6,7,1
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",6,6,5,5,7,2,2,6,7,2,6,4,0,5,2,5,2,1,3,8,3,3,2,3,3
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Tierunfall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Ueberholunfall",3,0,6,3,0,10,3,1,1,4,2,2,6,2,0,2,2,0,1,0,1,0,0,2,1
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Fussgängerunfall",1,4,2,4,0,0,5,1,2,5,0,3,2,0,1,0,0,0,0,0,1,0,0,3,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Ueberholunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Auffahrunfall",10,4,4,14,2,8,7,3,7,6,5,10,16,9,5,8,8,15,1,6,6,3,5,2,8
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",10,16,11,10,4,1,5,0,3,3,4,2,6,10,5,3,5,4,0,3,0,1,4,3,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",4,10,15,7,2,8,8,3,3,5,3,4,5,4,2,8,9,3,3,3,0,3,3,1,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",17,17,10,19,17,18,16,13,20,6,7,12,9,13,5,8,8,7,11,11,5,6,9,7,15
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",3,0,6,3,4,4,1,1,1,6,1,1,2,1,2,1,3,3,4,2,0,2,3,0,2
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",8,24,11,10,16,10,12,7,17,9,5,17,14,18,17,13,12,13,6,7,15,11,11,10,15
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",10,9,15,12,9,11,2,10,5,2,5,4,1,8,7,4,1,3,6,6,10,4,11,10,18
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Tierunfall",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Ueberholunfall",8,9,1,5,3,4,1,3,2,2,1,4,3,0,1,0,1,2,3,2,2,4,2,3,2
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Auffahrunfall",0,0,1,1,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",5,0,4,0,1,1,0,1,0,0,0,4,1,1,0,2,0,0,0,0,0,0,0,1,1
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",5,2,0,4,2,4,0,0,3,1,3,0,4,0,0,1,0,0,0,5,1,0,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",5,6,7,6,5,9,2,1,8,3,4,2,6,6,4,2,2,1,1,0,3,3,1,0,1
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,1
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",12,9,8,9,6,6,9,4,2,7,0,14,7,3,6,6,5,1,4,3,7,2,5,4,11
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",0,1,2,6,6,6,5,0,4,2,3,2,3,3,3,1,2,4,2,2,4,2,1,1,3
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Ueberholunfall",2,0,1,1,0,0,0,4,3,0,3,0,2,2,2,1,0,1,0,0,0,0,2,0,0
"Personenwagen","Autobahn","Unfall mit Getöteten","Auffahrunfall",13,17,15,3,12,9,22,5,7,9,14,34,14,7,4,11,49,10,10,7,10,6,2,1,9
"Personenwagen","Autobahn","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",7,3,9,10,4,5,2,3,1,2,9,7,3,3,2,4,3,3,0,6,3,2,2,3,2
"Personenwagen","Autobahn","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autobahn","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Personenwagen","Autobahn","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",17,6,2,4,4,3,0,4,0,0,1,5,0,0,0,0,0,1,0,0,1,4,0,0,0
"Personenwagen","Autobahn","Unfall mit Getöteten","Fussgängerunfall",6,20,8,9,5,2,8,0,11,5,7,0,1,2,1,16,1,2,7,10,1,2,4,3,1
"Personenwagen","Autobahn","Unfall mit Getöteten","Schleuder-, Selbstunfall",89,67,81,83,67,65,79,74,59,67,76,47,50,12,34,47,24,26,15,7,23,22,6,15,6
"Personenwagen","Autobahn","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autobahn","Unfall mit Getöteten","Ueberholunfall",7,5,2,2,9,3,9,7,4,4,9,0,0,9,0,2,2,0,0,0,2,3,2,0,0
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Auffahrunfall",737,763,933,885,796,837,980,1100,1178,1151,1123,1070,1048,913,937,1026,899,1008,1019,1036,1075,1065,1204,1168,1451
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",4,6,8,3,16,11,15,13,10,8,10,8,8,7,2,5,8,12,3,8,5,7,2,3,7
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",3,0,3,3,2,1,0,1,5,12,7,3,7,5,5,3,0,0,0,0,1,2,0,0,0
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",20,9,8,4,9,12,4,10,7,8,11,14,9,7,3,7,1,2,5,7,4,6,7,8,7
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",77,70,62,105,89,108,120,127,121,160,149,110,97,86,96,95,77,133,106,104,132,98,104,109,107
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Fussgängerunfall",3,2,3,2,3,2,1,3,7,1,3,6,1,6,2,0,6,2,8,1,0,1,2,0,2
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",1160,1055,1145,1279,1045,1068,1221,1423,1325,1540,1466,1288,1329,1079,1100,1160,1053,999,1003,663,797,740,618,552,664
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Tierunfall",3,13,4,1,6,13,3,2,11,9,7,4,5,5,5,10,6,16,6,6,1,1,3,9,1
"Personenwagen","Autobahn","Unfall mit leicht Verletzten","Ueberholunfall",144,128,104,124,92,102,102,170,161,79,149,125,92,104,105,128,48,82,70,47,39,42,34,28,36
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Auffahrunfall",213,161,149,151,116,138,157,191,188,172,133,120,141,131,147,118,206,152,104,128,103,134,86,80,103
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",23,11,4,13,1,8,8,14,8,15,3,10,5,13,4,5,7,11,4,15,2,9,2,2,2
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,1,1,0,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",1,3,1,8,2,3,0,0,0,6,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",11,32,32,20,21,25,33,18,37,27,25,7,19,19,12,10,17,16,14,25,13,20,11,10,16
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Fussgängerunfall",5,1,2,7,1,2,11,6,0,1,1,2,8,2,1,1,0,6,1,2,1,4,0,2,0
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",435,366,330,374,247,318,318,333,307,383,298,260,294,219,225,221,185,156,208,144,131,115,151,106,101
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Tierunfall",1,4,2,2,0,2,0,2,2,4,0,0,0,3,0,3,0,0,0,0,2,0,0,0,0
"Personenwagen","Autobahn","Unfall mit schwer Verletzten","Ueberholunfall",46,37,24,38,27,16,22,40,33,15,28,25,29,10,9,10,18,8,7,4,7,1,4,9,13
"Personenwagen","Autostrasse","Unfall mit Getöteten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Personenwagen","Autostrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",21,19,12,13,12,11,13,8,20,7,12,18,15,5,6,9,14,6,12,13,9,0,10,1,11
"Personenwagen","Autostrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit Getöteten","Fussgängerunfall",0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",17,6,4,9,24,12,9,6,9,11,4,7,7,4,2,6,1,3,4,0,3,0,1,3,1
"Personenwagen","Autostrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit Getöteten","Ueberholunfall",3,9,1,2,0,6,0,0,4,2,5,0,4,3,0,0,0,2,0,1,1,2,2,0,0
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Auffahrunfall",48,74,52,83,52,67,64,71,78,67,81,80,88,68,74,74,51,85,77,65,59,66,72,53,78
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",22,23,38,19,35,12,18,16,25,45,17,12,19,29,22,14,27,28,33,18,22,24,24,13,24
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",3,4,0,0,0,1,0,0,3,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",11,22,21,14,11,14,6,20,10,12,5,7,6,2,10,4,7,15,12,1,0,1,5,0,0
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",1,2,1,3,0,2,4,4,2,5,2,5,1,1,6,6,2,1,4,1,0,9,9,4,6
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Fussgängerunfall",2,1,0,0,2,0,0,0,1,2,0,1,0,2,3,0,0,1,3,0,0,0,0,0,3
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",64,98,83,69,93,88,88,102,101,99,86,81,90,81,68,120,57,62,85,66,60,53,43,49,39
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Tierunfall",0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,1
"Personenwagen","Autostrasse","Unfall mit leicht Verletzten","Ueberholunfall",23,13,6,14,5,9,9,14,3,17,10,6,0,0,2,9,11,5,1,9,8,11,1,3,3
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Auffahrunfall",12,4,1,6,3,0,10,7,3,0,11,10,3,10,7,9,7,5,6,1,6,1,2,5,6
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",16,20,29,14,11,15,18,7,19,20,15,24,29,16,24,9,13,25,15,8,9,7,6,26,7
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,5,5,0,3,0,10,1,1,1,0,1,2,0,3,0,2,2,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,3,3,2,0,0,1,0,1,3,0,0,3,1,1,0,0,1,0,3,4,0
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Fussgängerunfall",0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",28,47,49,57,27,36,27,38,29,32,22,22,33,21,16,18,12,26,19,22,12,18,11,13,4
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Tierunfall",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Autostrasse","Unfall mit schwer Verletzten","Ueberholunfall",3,0,18,12,2,4,3,10,1,6,5,1,10,0,0,1,0,2,1,0,7,0,2,8,3
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Auffahrunfall",13,12,15,11,9,5,15,6,1,4,2,9,3,1,1,9,3,7,2,5,5,5,6,2,1
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",94,70,64,79,42,38,46,71,40,49,43,45,46,20,39,29,23,19,23,18,22,15,19,15,17
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",25,18,7,21,5,12,14,5,7,3,2,10,7,4,5,3,6,2,8,10,0,2,1,5,2
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",56,48,38,40,38,33,34,31,41,26,22,36,37,19,27,20,17,24,19,19,12,15,25,10,14
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",4,3,2,0,0,1,0,5,1,0,8,1,0,2,0,2,0,1,0,0,1,8,0,1,1
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Fussgängerunfall",81,62,76,83,42,56,66,59,66,55,54,37,48,29,32,38,37,24,51,40,31,29,25,17,42
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",213,156,139,169,128,111,150,175,177,128,149,133,142,122,91,76,71,73,53,66,39,49,37,36,24
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,1,0,0,2,0,1,0,0,1,3,0,0,0,5,0,0,0,0,0,0,0
"Personenwagen","Hauptstrasse","Unfall mit Getöteten","Ueberholunfall",28,40,16,12,22,21,16,24,8,11,22,27,13,7,9,3,9,11,6,10,8,13,8,6,11
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Auffahrunfall",2091,2195,2425,2417,2405,2554,2764,2813,3122,3018,3240,3269,3045,3119,3035,3160,2829,2668,2549,2425,2267,2169,2160,2093,2228
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",788,656,635,465,412,370,408,434,388,416,403,447,452,430,461,395,446,340,317,322,342,341,279,297,336
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",1378,1079,1148,990,852,879,881,773,681,705,619,671,636,591,600,554,448,482,399,388,367,330,349,313,325
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",2606,2625,2827,2542,2344,2500,2580,2678,2761,2686,2746,2778,2683,2539,2354,2640,2371,2134,2186,2124,2104,1885,1961,1990,1938
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",183,174,183,142,126,156,131,131,152,138,165,135,142,130,133,159,125,144,145,203,165,153,170,205,155
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",510,525,512,543,500,488,466,549,594,506,504,515,536,506,545,520,506,513,547,540,529,530,524,508,486
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",2442,2290,2122,2186,1863,1807,2155,2401,2276,2511,2332,2247,2252,2104,1982,1870,1832,1784,1891,1522,1451,1453,1318,1313,1285
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Tierunfall",23,18,30,9,21,17,23,34,22,30,16,20,12,14,9,11,5,11,14,4,11,5,13,18,13
"Personenwagen","Hauptstrasse","Unfall mit leicht Verletzten","Ueberholunfall",443,425,479,410,376,365,357,318,354,335,301,330,289,254,273,292,267,230,188,195,155,199,166,199,191
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Auffahrunfall",301,244,208,224,212,277,264,238,238,230,225,239,214,240,253,247,205,189,129,119,129,155,126,90,139
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",359,289,316,284,245,206,246,222,212,182,208,222,192,181,192,192,156,149,186,147,111,132,91,114,131
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",351,297,305,255,229,218,156,219,183,180,156,154,135,132,118,100,117,121,100,86,47,72,58,65,54
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",849,841,731,742,619,648,624,657,664,721,715,666,638,532,587,610,536,508,448,541,508,515,521,506,411
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",38,55,39,41,23,33,34,26,16,35,27,47,27,25,26,35,37,39,20,26,37,22,27,39,20
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",438,440,351,427,364,353,380,365,328,330,306,224,227,272,251,333,233,235,263,243,239,292,214,210,225
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",1125,964,864,833,799,695,791,831,857,817,857,807,783,583,602,540,551,527,445,418,370,394,330,290,293
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Tierunfall",4,3,7,7,5,3,6,4,1,4,5,2,6,3,6,1,4,4,3,1,2,0,0,0,3
"Personenwagen","Hauptstrasse","Unfall mit schwer Verletzten","Ueberholunfall",174,128,188,148,151,150,125,127,149,124,100,125,99,85,75,83,83,68,75,80,62,68,44,35,49
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Auffahrunfall",3,3,3,3,3,0,3,3,0,2,1,0,0,2,0,2,6,1,1,0,1,0,0,1,0
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",10,15,10,11,4,11,14,13,17,8,5,0,3,8,2,3,9,2,7,8,4,7,4,5,7
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",3,15,12,5,8,2,7,3,11,0,9,4,5,5,2,2,10,4,3,0,3,8,1,1,3
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",13,10,18,3,20,12,15,7,5,2,15,12,5,10,6,2,12,6,3,4,5,4,6,1,2
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Fussgängerunfall",37,25,47,27,27,35,25,18,44,19,23,26,19,32,17,13,22,18,12,14,17,16,5,7,9
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",121,109,99,77,90,123,73,98,66,61,84,77,72,78,57,56,52,63,51,42,48,28,22,30,32
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personenwagen","Nebenstrasse","Unfall mit Getöteten","Ueberholunfall",3,9,1,9,5,3,2,2,3,8,1,5,4,6,0,0,3,1,0,2,4,4,0,0,2
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Auffahrunfall",439,473,550,566,680,695,674,686,751,780,813,860,770,829,822,714,755,733,657,616,542,547,545,536,567
